contributor,category,r2,mae,rmse,pga,ctd_100,ctd_200,ctd_300,n_activities,true_values,predicted_values
0crat,bot,-16.60470437407454,3.2155478203487027,3.5906885722123874,0.9779179810725552,18,655,2317,299,[5 0 0 ... 0 0 2],[1.99969781 0.80074883 1.87742101 ... 5.47735931 4.24775729 4.88986565]
AppVeyorBot,bot,-0.07802856424920357,0.6850091787254192,0.8433976990020097,0.6491228070175439,33,89,107,300,"[2 0 0 0 0 1 0 0 0 0 1 0 1 2 1 0 0 0 0 0 0 0 1 0 1 0 2 1 0 2 1 1 3 2 2 0 2
 1 0 1 0 0 1 0 0 0 1 2 0 0 1 0 1 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 1 0 0 2 0 0 2 0 2 1 2 3 2 0 0 0 0 1 2 2 1 1 0 1 1 0 0 1 1 1 1 2 2 2 0
 0 1 2 2 0 2 0 0 0 0 1 1 0 0 0 1 2 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0
 1 0 0 1 0 0 1 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 1 2 1 1 0 0 0 1 0 0 0 0 0 2 1
 0 0 0 0 2 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1
 0 0 0 0 2 1 4 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 0 1 0
 1 0 0 1 4 3 2 1 4 0 4 2 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 2 2 1 1 1 0 0 2
 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 2 1 1 1 0 0 1 0 0 0 1 2 0 0 0
 0 0 1 1 1 1 1 1 0 0 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 0 0 0
 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 2 2 1 0 0 0 1 1 0 1 1 0 1 0 1
 0 0 0 0 3 3 0 2 0 0 3 1 0 0 2 2 0 0 1 2 0 0 1 0 1 3 0 0 1 2 3 0 0 0 2 1 0
 0 0 0 0 0 0 0 0 0 2 2 0 0 1 0 0 0 0 0 1 1 1 3 0 0 1 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 2 0 0 2 0 1 2 1 0 2]","[0.78275963 0.98514054 0.81382963 0.91798948 0.2674975  0.83446124
 0.58923275 0.64241883 1.41378226 0.8569372  0.98818455 0.46727654
 0.55369917 0.29245979 0.50214774 0.53617963 0.26264138 0.41213839
 0.62522773 0.47759951 0.25123497 0.46835508 0.14539353 0.88061995
 0.76380281 0.98393006 0.81564323 0.92061834 0.27017604 0.83749225
 0.59202506 0.64520435 1.41632385 0.85941775 0.99078479 0.46981078
 0.5562215  0.29501811 0.50467717 0.53870437 0.26520381 0.41481799
 0.62774021 0.48013233 0.25379896 0.47088917 0.14797211 0.88323501
 0.76640403 0.98652884 0.81824158 0.92321659 0.27277428 0.84009044
 0.59462329 0.64780258 1.4189221  0.86201601 0.99338304 0.47240904
 0.55881976 0.29761637 0.50727543 0.54130263 0.26780206 0.41741623
 0.63033847 0.48273059 0.25639722 0.47348743 0.15057036 0.88583326
 0.76900228 0.98912709 0.82083984 0.92581484 0.27537253 0.84268869
 0.59722154 0.65040083 1.42152036 0.86461427 0.99598129 0.47500729
 0.56141801 0.30021462 0.50987368 0.54390088 0.27040031 0.42001448
 0.63293672 0.48532884 0.25899547 0.47608568 0.15316862 0.88843151
 0.77160053 0.99172534 0.82343809 0.92841309 0.27797079 0.84528694
 0.59981979 0.65299908 1.42411861 0.86721252 0.99857954 0.47760554
 0.56401626 0.30281287 0.51247193 0.54649913 0.27299856 0.42261273
 0.63553497 0.48792709 0.26159372 0.47868393 0.15576687 0.89102976
 0.77419878 0.99432359 0.82603634 0.93101134 0.28056904 0.84788519
 0.60241804 0.65559733 1.42671686 0.86981077 1.00117779 0.48020379
 0.56661452 0.30541112 0.51507018 0.54909738 0.27559682 0.42521098
 0.63813322 0.49052534 0.26419197 0.48128218 0.15836512 0.89362801
 0.77679703 0.99692184 0.82863459 0.9336096  0.28316729 0.85048345
 0.60501629 0.65819558 1.42931511 0.87240902 1.00377605 0.48280204
 0.56921277 0.30800938 0.51766844 0.55169563 0.27819507 0.42780923
 0.64073147 0.49312359 0.26679023 0.48388044 0.16096337 0.89622626
 0.77939528 0.99952009 0.83123284 0.93620785 0.28576554 0.8530817
 0.60761454 0.66079383 1.43191336 0.87500727 1.0063743  0.48540029
 0.57181102 0.31060763 0.52026669 0.55429389 0.28079332 0.43040748
 0.64332973 0.49572184 0.26938848 0.48647869 0.16356162 0.89882452
 0.78199353 1.00211834 0.83383109 0.9388061  0.28836379 0.85567995
 0.6102128  0.66339208 1.43451161 0.87760552 1.00897255 0.48799854
 0.57440927 0.31320588 0.52286494 0.55689214 0.28339157 0.43300573
 0.64592798 0.49832009 0.27198673 0.48907694 0.16615987 0.90142277
 0.78459179 1.0047166  0.83642934 0.94140435 0.29096204 0.8582782
 0.61281105 0.66599034 1.43710986 0.88020377 1.0115708  0.4905968
 0.57700752 0.31580413 0.52546319 0.55949039 0.28598982 0.43560399
 0.64852623 0.50091835 0.27458498 0.49167519 0.16875812 0.90402102
 0.78719004 1.00731485 0.8390276  0.9440026  0.29356029 0.86087645
 0.6154093  0.66858859 1.43970812 0.88280203 1.01416905 0.49319505
 0.57960577 0.31840238 0.52806144 0.56208864 0.28858807 0.43820224
 0.65112448 0.5035166  0.27718323 0.49427344 0.17135638 0.90661927
 0.78978829 1.0099131  0.84162585 0.94660085 0.29615855 0.8634747
 0.61800755 0.67118684 1.44230637 0.88540028 1.0167673  0.4957933
 0.58220402 0.32100063 0.53065969 0.56468689 0.29118632 0.44080049
 0.65372273 0.50611485 0.27978148 0.49687169 0.17395463 0.90921752
 0.79238654 1.01251135 0.8442241  0.9491991  0.2987568  0.86607295
 0.6206058  0.67378509 1.44490462 0.88799853 1.01936555 0.49839155
 0.58480228 0.32359888 0.53325794 0.56728514 0.29378458 0.44339874
 0.65632098 0.5087131  0.28237973 0.49946994 0.17655288 0.91181577
 0.79498479 1.0151096  0.84682235 0.95179735 0.30135505 0.8686712
 0.62320405 0.67638334 1.44750287 0.89059678 1.02196381 0.5009898
 0.58740053 0.32619714 0.53585619 0.56988339 0.29638283 0.44599699
 0.65891923 0.51131135 0.28497798 0.5020682  0.17915113 0.91441402
 0.79758304 1.01770785 0.8494206  0.95439561 0.3039533  0.87126946
 0.6258023  0.67898159 1.45010112 0.89319503 1.02456206 0.50358805
 0.58999878 0.32879539 0.53845445 0.57248164 0.29898108 0.44859524
 0.66151749 0.5139096  0.28757624 0.50466645 0.18174938 0.91701227
 0.80018129 1.0203061  0.85201885 0.95699386 0.30655155 0.87386771
 0.62840056 0.68157984 1.45269937 0.89579328 1.02716031 0.5061863
 0.59259703 0.33139364 0.5410527  0.5750799  0.30157933 0.45119349
 0.66411574 0.51650785 0.29017449 0.5072647  0.18434763 0.91961053
 0.80277955 1.02290436 0.8546171  0.95959211 0.3091498  0.87646596
 0.63099881 0.6841781  1.45529762 0.89839153 1.02975856 0.50878456
 0.59519528 0.33399189 0.54365095 0.57767815 0.30417758 0.45379175
 0.66671399 0.51910611 0.29277274 0.50986295 0.18694588 0.92220878
 0.8053778  1.02550261 0.85721536 0.96219036 0.31174805 0.87906421
 0.63359706 0.68677635 1.45789588 0.90098978 1.03235681 0.51138281
 0.59779353 0.33659014 0.5462492  0.5802764  0.30677583 0.45639
 0.66931224 0.52170436 0.29537099 0.5124612  0.18954414 0.92480703
 0.80797605 1.02810086 0.85981361 0.96478861 0.31434631 0.88166246
 0.63619531 0.6893746  1.46049413 0.90358804 1.03495506 0.51398106
 0.60039178 0.33918839 0.54884745 0.58287465 0.30937408 0.45898825
 0.67191049 0.52430261 0.29796924 0.51505945 0.19214239 0.92740528
 0.8105743  1.03069911 0.86241186 0.96738686 0.31694456 0.88426071
 0.63879356 0.69197285 1.46309238 0.90618629 1.03755331 0.51657931
 0.60299004 0.34178664 0.5514457  0.5854729  0.31197234 0.4615865
 0.67450874 0.52690086 0.30056749 0.5176577  0.19474064 0.93000353
 0.81317255 1.03329736 0.86501011 0.96998511 0.31954281 0.88685896
 0.64139181 0.6945711  1.46569063 0.90878454 1.04015157 0.51917756
 0.60558829 0.34438489 0.55404395 0.58807115 0.31457059 0.46418475
 0.67710699 0.52949911 0.30316574 0.52025596 0.19733889 0.93260178
 0.8157708  1.03589561 0.86760836 0.97258337 0.32214106 0.88945722
 0.64399006 0.69716935 1.46828888 0.91138279 1.04274982 0.52177581
 0.60818654 0.34698315 0.55664221 0.5906694  0.31716884 0.466783
 0.67970525 0.53209736 0.305764   0.52285421 0.19993714 0.93520003
 0.81836905 1.03849386 0.87020661 0.97518162 0.32473931 0.89205547
 0.64658832 0.6997676  1.47088713 0.91398104 1.04534807 0.52437406
 0.61078479 0.3495814  0.55924046 0.59326766 0.31976709 0.46938125
 0.6823035  0.53469561 0.30836225 0.52545246 0.20253539 0.93779829
 0.82096731 1.04109212 0.87280486 0.97777987 0.32733756 0.89465372
 0.64918657 0.70236586 1.47348538 0.91657929 1.04794632 0.52697232
 0.61338304 0.35217965 0.56183871 0.59586591 0.32236534 0.47197951]"
Code-Inside-Bot,bot,0.9975959570350947,0.015858235061803398,0.10602748990245499,0.967948717948718,0,0,24,293,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1]","[2.97413909e-03 2.97649233e-03 2.97649419e-03 2.97649419e-03
 2.97649419e-03 2.97649419e-03 2.97649419e-03 2.97649419e-03
 2.97649419e-03 2.97649419e-03 2.97649419e-03 2.97649419e-03
 2.97649419e-03 2.97649419e-03 2.97649419e-03 2.97649419e-03
 2.97649419e-03 2.97649419e-03 2.97649419e-03 2.97649368e-03
 2.97584338e-03 1.09902714e+01 3.00444122e-03 1.00300444e+00
 3.30412159e-03 3.30435822e-03 3.30435841e-03 3.30435841e-03
 3.30435841e-03 3.30435841e-03 3.30435841e-03 3.30435841e-03
 3.30435841e-03 3.30435841e-03 3.30435841e-03 3.30435841e-03
 3.30435841e-03 3.30435841e-03 3.30435841e-03 3.30435841e-03
 3.30435841e-03 3.30435841e-03 3.30435841e-03 3.30435791e-03
 3.30372857e-03 1.09910087e+01 3.33140481e-03 1.00333140e+00
 3.71727368e-03 3.71757852e-03 3.71757877e-03 3.71757877e-03
 3.71757877e-03 3.71757877e-03 3.71757877e-03 3.71757877e-03
 3.71757877e-03 3.71757877e-03 3.71757877e-03 3.71757877e-03
 3.71757877e-03 3.71757877e-03 3.71757877e-03 3.71757877e-03
 3.71757877e-03 3.71757877e-03 3.71757877e-03 3.71757827e-03
 3.71694825e-03 1.09914088e+01 3.74465418e-03 1.00374465e+00
 4.12774550e-03 4.12804815e-03 4.12804839e-03 4.12804839e-03
 4.12804839e-03 4.12804839e-03 4.12804839e-03 4.12804839e-03
 4.12804839e-03 4.12804839e-03 4.12804839e-03 4.12804839e-03
 4.12804839e-03 4.12804839e-03 4.12804839e-03 4.12804839e-03
 4.12804839e-03 4.12804839e-03 4.12804839e-03 4.12804789e-03
 4.12741789e-03 1.09918196e+01 4.15512287e-03 1.00415512e+00
 4.53830370e-03 4.53860642e-03 4.53860666e-03 4.53860666e-03
 4.53860666e-03 4.53860666e-03 4.53860666e-03 4.53860666e-03
 4.53860666e-03 4.53860666e-03 4.53860666e-03 4.53860666e-03
 4.53860666e-03 4.53860666e-03 4.53860666e-03 4.53860666e-03
 4.53860666e-03 4.53860666e-03 4.53860666e-03 4.53860616e-03
 4.53797616e-03 1.09922302e+01 4.56568117e-03 1.00456568e+00
 4.94885912e-03 4.94916183e-03 4.94916207e-03 4.94916207e-03
 4.94916207e-03 4.94916207e-03 4.94916207e-03 4.94916207e-03
 4.94916207e-03 4.94916207e-03 4.94916207e-03 4.94916207e-03
 4.94916207e-03 4.94916207e-03 4.94916207e-03 4.94916207e-03
 4.94916207e-03 4.94916207e-03 4.94916207e-03 4.94916157e-03
 4.94853158e-03 1.09926407e+01 4.97623658e-03 1.00497623e+00
 5.35941462e-03 5.35971734e-03 5.35971758e-03 5.35971758e-03
 5.35971758e-03 5.35971758e-03 5.35971758e-03 5.35971758e-03
 5.35971758e-03 5.35971758e-03 5.35971758e-03 5.35971758e-03
 5.35971758e-03 5.35971758e-03 5.35971758e-03 5.35971758e-03
 5.35971758e-03 5.35971758e-03 5.35971758e-03 5.35971708e-03
 5.35908708e-03 1.09930513e+01 5.38679209e-03 1.00538679e+00
 5.76997012e-03 5.77027284e-03 5.77027308e-03 5.77027308e-03
 5.77027308e-03 5.77027308e-03 5.77027308e-03 5.77027308e-03
 5.77027308e-03 5.77027308e-03 5.77027308e-03 5.77027308e-03
 5.77027308e-03 5.77027308e-03 5.77027308e-03 5.77027308e-03
 5.77027308e-03 5.77027308e-03 5.77027308e-03 5.77027258e-03
 5.76964258e-03 1.09934619e+01 5.79734759e-03 1.00579735e+00
 6.18052563e-03 6.18082834e-03 6.18082858e-03 6.18082858e-03
 6.18082858e-03 6.18082858e-03 6.18082858e-03 6.18082858e-03
 6.18082858e-03 6.18082858e-03 6.18082858e-03 6.18082858e-03
 6.18082858e-03 6.18082858e-03 6.18082858e-03 6.18082858e-03
 6.18082858e-03 6.18082858e-03 6.18082858e-03 6.18082808e-03
 6.18019808e-03 1.09938724e+01 6.20790309e-03 1.00620790e+00
 6.59108113e-03 6.59138384e-03 6.59138408e-03 6.59138408e-03
 6.59138408e-03 6.59138408e-03 6.59138408e-03 6.59138408e-03
 6.59138408e-03 6.59138408e-03 6.59138408e-03 6.59138408e-03
 6.59138408e-03 6.59138408e-03 6.59138408e-03 6.59138408e-03
 6.59138408e-03 6.59138408e-03 6.59138408e-03 6.59138358e-03
 6.59075359e-03 1.09942830e+01 6.61845859e-03 1.00661846e+00
 7.00163663e-03 7.00193934e-03 7.00193958e-03 7.00193958e-03
 7.00193958e-03 7.00193958e-03 7.00193958e-03 7.00193958e-03
 7.00193958e-03 7.00193958e-03 7.00193958e-03 7.00193958e-03
 7.00193958e-03 7.00193958e-03 7.00193958e-03 7.00193958e-03
 7.00193958e-03 7.00193958e-03 7.00193958e-03 7.00193908e-03
 7.00130909e-03 1.09946935e+01 7.02901410e-03 1.00702901e+00
 7.41219213e-03 7.41249484e-03 7.41249508e-03 7.41249508e-03
 7.41249508e-03 7.41249508e-03 7.41249508e-03 7.41249508e-03
 7.41249508e-03 7.41249508e-03 7.41249508e-03 7.41249508e-03
 7.41249508e-03 7.41249508e-03 7.41249508e-03 7.41249508e-03
 7.41249508e-03 7.41249508e-03 7.41249508e-03 7.41249459e-03
 7.41186459e-03 1.09951041e+01 7.43956960e-03 1.00743957e+00
 7.82274763e-03 7.82305035e-03 7.82305059e-03 7.82305059e-03
 7.82305059e-03 7.82305059e-03 7.82305059e-03 7.82305059e-03
 7.82305059e-03 7.82305059e-03 7.82305059e-03 7.82305059e-03
 7.82305059e-03 7.82305059e-03 7.82305059e-03 7.82305059e-03
 7.82305059e-03 7.82305059e-03 7.82305059e-03 7.82305009e-03
 7.82242009e-03 1.09955146e+01 7.85012510e-03 1.00785012e+00
 8.23330313e-03 8.23360585e-03 8.23360609e-03 8.23360609e-03
 8.23360609e-03 8.23360609e-03 8.23360609e-03 8.23360609e-03
 8.23360609e-03 8.23360609e-03 8.23360609e-03 8.23360609e-03
 8.23360609e-03 8.23360609e-03 8.23360609e-03 8.23360609e-03
 8.23360609e-03 8.23360609e-03 8.23360609e-03 8.23360559e-03
 8.23297559e-03 1.09959252e+01 8.26068060e-03 1.00826068e+00
 8.64385864e-03 8.64416135e-03 8.64416159e-03 8.64416159e-03
 8.64416159e-03 8.64416159e-03 8.64416159e-03 8.64416159e-03
 8.64416159e-03 8.64416159e-03 8.64416159e-03 8.64416159e-03
 8.64416159e-03 8.64416159e-03 8.64416159e-03 8.64416159e-03
 8.64416159e-03 8.64416159e-03 8.64416159e-03 8.64416109e-03
 8.64353110e-03 1.09963357e+01 8.67123610e-03 1.00867123e+00
 9.05441414e-03 9.05471685e-03 9.05471709e-03 9.05471709e-03
 9.05471709e-03 9.05471709e-03 9.05471709e-03 9.05471709e-03
 9.05471709e-03 9.05471709e-03 9.05471709e-03 9.05471709e-03
 9.05471709e-03 9.05471709e-03 9.05471709e-03 9.05471709e-03
 9.05471709e-03 9.05471709e-03 9.05471709e-03 9.05471659e-03
 9.05408660e-03 1.09967463e+01 9.08179160e-03 1.00908179e+00
 9.46496964e-03 9.46527235e-03 9.46527259e-03 9.46527259e-03
 9.46527259e-03 9.46527259e-03 9.46527259e-03 9.46527259e-03
 9.46527259e-03 9.46527259e-03 9.46527259e-03 9.46527259e-03
 9.46527259e-03 9.46527259e-03 9.46527259e-03 9.46527259e-03
 9.46527259e-03 9.46527259e-03 9.46527259e-03 9.46527210e-03
 9.46464210e-03 1.09971569e+01 9.49234711e-03 1.00949235e+00
 9.87552514e-03 9.87582786e-03 9.87582810e-03 9.87582810e-03
 9.87582810e-03 9.87582810e-03 9.87582810e-03 9.87582810e-03
 9.87582810e-03 9.87582810e-03 9.87582810e-03 9.87582810e-03
 9.87582810e-03 9.87582810e-03 9.87582810e-03 9.87582810e-03
 9.87582810e-03 9.87582810e-03 9.87582810e-03 9.87582760e-03
 9.87519760e-03 1.09975674e+01 9.90290261e-03 1.00990290e+00
 1.02860806e-02 1.02863834e-02 1.02863836e-02 1.02863836e-02
 1.02863836e-02 1.02863836e-02 1.02863836e-02 1.02863836e-02
 1.02863836e-02 1.02863836e-02 1.02863836e-02 1.02863836e-02
 1.02863836e-02 1.02863836e-02 1.02863836e-02 1.02863836e-02
 1.02863836e-02 1.02863836e-02 1.02863836e-02 1.02863831e-02
 1.02857531e-02 1.09979780e+01 1.03134581e-02 1.01031346e+00
 1.06966361e-02 1.06969389e-02 1.06969391e-02 1.06969391e-02
 1.06969391e-02 1.06969391e-02 1.06969391e-02 1.06969391e-02
 1.06969391e-02 1.06969391e-02 1.06969391e-02 1.06969391e-02
 1.06969391e-02 1.06969391e-02 1.06969391e-02 1.06969391e-02
 1.06969391e-02 1.06969391e-02 1.06969391e-02 1.06969386e-02
 1.06963086e-02 1.09983885e+01 1.07240136e-02 1.01072401e+00
 1.11071916e-02 1.11074944e-02 1.11074946e-02 1.11074946e-02
 1.11074946e-02 1.11074946e-02 1.11074946e-02 1.11074946e-02
 1.11074946e-02 1.11074946e-02 1.11074946e-02 1.11074946e-02
 1.11074946e-02 1.11074946e-02 1.11074946e-02 1.11074946e-02
 1.11074946e-02 1.11074946e-02 1.11074946e-02 1.11074941e-02
 1.11068641e-02 1.09987991e+01 1.11345691e-02 1.01113457e+00
 1.15177471e-02 1.15180499e-02 1.15180501e-02 1.15180501e-02
 1.15180501e-02 1.15180501e-02 1.15180501e-02 1.15180501e-02
 1.15180501e-02 1.15180501e-02 1.15180501e-02 1.15180501e-02
 1.15180501e-02 1.15180501e-02 1.15180501e-02 1.15180501e-02
 1.15180501e-02 1.15180501e-02 1.15180501e-02 1.15180496e-02
 1.15174196e-02 1.09992096e+01 1.15451246e-02 1.01154512e+00
 1.19283027e-02 1.19286054e-02 1.19286056e-02 1.19286056e-02
 1.19286056e-02 1.19286056e-02 1.19286056e-02 1.19286056e-02
 1.19286056e-02 1.19286056e-02 1.19286056e-02 1.19286056e-02
 1.19286056e-02 1.19286056e-02 1.19286056e-02 1.19286056e-02
 1.19286056e-02 1.19286056e-02 1.19286056e-02 1.19286051e-02
 1.19279751e-02 1.09996202e+01 1.19556801e-02 1.01195568e+00
 1.23388582e-02 1.23391609e-02 1.23391611e-02 1.23391611e-02
 1.23391611e-02 1.23391611e-02 1.23391611e-02 1.23391611e-02
 1.23391611e-02 1.23391611e-02 1.23391611e-02 1.23391611e-02
 1.23391611e-02 1.23391611e-02 1.23391611e-02 1.23391611e-02
 1.23391611e-02 1.23391611e-02 1.23391611e-02 1.23391606e-02
 1.23385306e-02 1.10000307e+01 1.23662356e-02 1.01236623e+00
 1.27494137e-02 1.27497164e-02 1.27497166e-02 1.27497166e-02
 1.27497166e-02 1.27497166e-02 1.27497166e-02 1.27497166e-02
 1.27497166e-02 1.27497166e-02 1.27497166e-02 1.27497166e-02
 1.27497166e-02 1.27497166e-02 1.27497166e-02 1.27497166e-02
 1.27497166e-02 1.27497166e-02 1.27497166e-02 1.27497161e-02
 1.27490861e-02 1.10004413e+01 1.27767911e-02 1.01277679e+00
 1.31599692e-02 1.31602719e-02 1.31602721e-02 1.31602721e-02
 1.31602721e-02 1.31602721e-02 1.31602721e-02 1.31602721e-02
 1.31602721e-02 1.31602721e-02 1.31602721e-02 1.31602721e-02
 1.31602721e-02 1.31602721e-02 1.31602721e-02 1.31602721e-02
 1.31602721e-02 1.31602721e-02 1.31602721e-02 1.31602716e-02
 1.31596416e-02 1.10008519e+01 1.31873466e-02 1.01318734e+00]"
