contributor,category,r2,mae,rmse,pga,ctd_100,ctd_200,ctd_300,n_activities,lags,true_values,predicted_values
0crat,bot,-0.6674370889262942,0.8782400979769066,1.1050657019234607,0.9641167192429022,-25,562,2170,299,"[1, 12, 24, 168]",[5 0 0 ... 0 0 2],[1.2923227  0.85122045 0.97240373 ... 0.81799637 0.81799637 0.81799637]
AppVeyorBot,bot,-0.014177313098504785,0.6935103880868894,0.8180394032800232,0.6333333333333333,31,86,95,300,"[1, 12, 24, 168]","[2 0 0 0 0 1 0 0 0 0 1 0 1 2 1 0 0 0 0 0 0 0 1 0 1 0 2 1 0 2 1 1 3 2 2 0 2
 1 0 1 0 0 1 0 0 0 1 2 0 0 1 0 1 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 1 0 0 2 0 0 2 0 2 1 2 3 2 0 0 0 0 1 2 2 1 1 0 1 1 0 0 1 1 1 1 2 2 2 0
 0 1 2 2 0 2 0 0 0 0 1 1 0 0 0 1 2 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0
 1 0 0 1 0 0 1 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 1 2 1 1 0 0 0 1 0 0 0 0 0 2 1
 0 0 0 0 2 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1
 0 0 0 0 2 1 4 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 0 1 0
 1 0 0 1 4 3 2 1 4 0 4 2 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 2 2 1 1 1 0 0 2
 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 2 1 1 1 0 0 1 0 0 0 1 2 0 0 0
 0 0 1 1 1 1 1 1 0 0 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 0 0 0
 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 2 2 1 0 0 0 1 1 0 1 1 0 1 0 1
 0 0 0 0 3 3 0 2 0 0 3 1 0 0 2 2 0 0 1 2 0 0 1 0 1 3 0 0 1 2 3 0 0 0 2 1 0
 0 0 0 0 0 0 0 0 0 2 2 0 0 1 0 0 0 0 0 1 1 1 3 0 0 1 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 2 0 0 2 0 1 2 1 0 2]","[0.80936152 0.75795256 0.68240033 0.78540419 0.72970915 0.901071
 0.84437251 0.85086568 0.76914487 0.66363564 0.74043795 0.57007698
 0.53634363 0.53053879 0.53381136 0.54988097 0.53599792 0.60475286
 0.56523556 0.57594615 0.5405016  0.53769959 0.53202599 0.62487678
 0.72329434 0.65878327 0.70021939 0.65361358 0.63728554 0.6645665
 0.64793813 0.64331015 0.68107622 0.66084997 0.64038685 0.61470263
 0.62044144 0.6038525  0.61878173 0.62713339 0.62927228 0.63384124
 0.65462245 0.63963394 0.63021508 0.67230221 0.6191398  0.61419873
 0.6424968  0.68937106 0.66094848 0.62707588 0.61644166 0.61555857
 0.61260172 0.61237783 0.63785588 0.64034314 0.66449289 0.62561199
 0.61379406 0.60622088 0.60724483 0.6103871  0.61209396 0.61299217
 0.61515837 0.61450575 0.63369497 0.6204406  0.61088235 0.63216497
 0.61924015 0.64193527 0.62383445 0.61592463 0.61279466 0.61181938
 0.61117085 0.61101907 0.61187606 0.63494641 0.62201272 0.61391664
 0.61157457 0.60885757 0.60936943 0.61027625 0.6108637  0.61115954
 0.63324456 0.6609383  0.62638749 0.6144866  0.61130768 0.61274536
 0.61220416 0.61412661 0.61310134 0.63388944 0.61741354 0.61287017
 0.61017664 0.60766426 0.60927073 0.61239173 0.61235732 0.61158019
 0.61120978 0.61076    0.61074709 0.60948814 0.61025271 0.61077451
 0.61293118 0.61598529 0.613822   0.61204539 0.61130314 0.69840434
 0.65652254 0.68898345 0.63230365 0.6624006  0.62552673 0.6151704
 0.6120147  0.63254133 0.74726379 0.69144338 0.6546522  0.61730558
 0.60988538 0.60576823 0.65185215 0.61868135 0.61216129 0.61110976
 0.61120829 0.61017539 0.60237008 0.62547427 0.61221577 0.68365104
 0.6563282  0.65193333 0.62128316 0.66121993 0.64754625 0.70841047
 0.68098804 0.67537264 0.66215136 0.63066422 0.64173404 0.61524461
 0.6092315  0.60754772 0.61290303 0.60902103 0.60830552 0.62591029
 0.61063903 0.60679423 0.60595251 0.60967033 0.60885735 0.63808008
 0.63991219 0.63902739 0.63424169 0.63877704 0.63769133 0.64508444
 0.64453195 0.64430187 0.64141001 0.63546551 0.63651153 0.62900027
 0.62562068 0.62449897 0.62502124 0.62489766 0.62457173 0.6269776
 0.62552624 0.62506197 0.6242796  0.62469857 0.62455313 0.62945672
 0.63329222 0.63291926 0.63328837 0.63275918 0.63219105 0.63309516
 0.63302357 0.63291398 0.63351579 0.63271447 0.63214926 0.63049639
 0.62964796 0.62898807 0.62915528 0.62940586 0.6295292  0.62980492
 0.63021538 0.62996784 0.62959207 0.6304938  0.62960299 0.62977029
 0.6308063  0.63211787 0.63187253 0.63100831 0.63048829 0.63038663
 0.63026255 0.63023092 0.63085167 0.63094862 0.63151067 0.63066662
 0.63004442 0.6295726  0.62949734 0.62962175 0.62973607 0.62981599
 0.62992693 0.629924   0.63027009 0.63014376 0.62979114 0.63022766
 0.63019015 0.6308141  0.63057241 0.63025483 0.63005028 0.62996027
 0.62990441 0.62988359 0.6299263  0.63045653 0.63038728 0.63009385
 0.62991416 0.62972719 0.62969711 0.62973947 0.62978633 0.62981785
 0.63032026 0.63106008 0.63053313 0.63008729 0.62987282 0.62990152
 0.62990585 0.63001295 0.63000125 0.6304217  0.63015611 0.62997599
 0.62983191 0.62968922 0.62972304 0.62987296 0.62992059 0.62989017
 0.62985862 0.62981786 0.62980482 0.62975049 0.62977341 0.62980513
 0.62991182 0.63007801 0.63002955 0.62993097 0.62986727 0.63175175
 0.63135    0.63196031 0.6308901  0.63129567 0.63057818 0.63014204
 0.62993683 0.63030607 0.63291056 0.6324158  0.63148901 0.63030236
 0.62984382 0.629588   0.63059029 0.63010752 0.62988316 0.62983033
 0.62984028 0.62981069 0.62946186 0.62989453 0.62977642 0.63153393
 0.63140853 0.6313463  0.63050836 0.6312171  0.63106485 0.63231657
 0.63203901 0.63187456 0.63178195 0.63100209 0.63096312 0.63016401
 0.62978728 0.62963164 0.62984365 0.62973058 0.62967552 0.62995959
 0.62972215 0.62958243 0.62950323 0.62964891 0.62966312 0.63050138
 0.630781   0.6308419  0.63067056 0.63078955 0.6307888  0.63103594
 0.63108258 0.63108537 0.63102047 0.63079905 0.63075797 0.63046289
 0.63026035 0.63016441 0.63017858 0.63016265 0.63014671 0.6302027
 0.63016338 0.63013082 0.63010254 0.63013038 0.63013854 0.63033642
 0.63050964 0.63055945 0.63056572 0.63056683 0.63055572 0.63058946
 0.63060341 0.6306071  0.6306176  0.63058271 0.63055704 0.63047681
 0.63040869 0.63036475 0.63035733 0.63035938 0.630362   0.63037123
 0.63037848 0.63037209 0.63035915 0.63037986 0.63036837 0.63039057
 0.63043794 0.63048626 0.63049494 0.63047842 0.63046154 0.630457
 0.63045377 0.63045293 0.63046793 0.63046985 0.6304812  0.63045776
 0.63042917 0.63040441 0.63039493 0.63039631 0.63040047 0.63040439
 0.63040868 0.63040929 0.63041496 0.63041534 0.63040607 0.63041644
 0.6304242  0.6304455  0.63044731 0.63043942 0.63043116 0.63042634
 0.63042328 0.63042189 0.63042334 0.63043541 0.6304387  0.63043057
 0.63042159 0.63041166 0.63040742 0.63040782 0.63040982 0.63041169
 0.63042369 0.63044318 0.63043734 0.63042531 0.63041641 0.63041602
 0.63041723 0.63042231 0.63042384 0.63043273 0.63042852 0.63042294
 0.63041728 0.63041128 0.63041089 0.63041583 0.63041904 0.6304186
 0.63041696 0.63041448 0.63041307 0.63041097 0.63041134 0.63041265
 0.63041669 0.63042341 0.6304237  0.63042031 0.63041706 0.63045723
 0.63045952 0.63047401 0.63045483 0.63045936 0.63044458 0.63043055
 0.63042156 0.63042625 0.6304842  0.63048967 0.63047144 0.63043806
 0.63041879 0.63040689 0.63042662 0.63042096 0.63041553 0.63041392
 0.63041461 0.63041441 0.63040308 0.63040881 0.63040868 0.63045242
 0.63046291 0.63046635 0.63044616 0.6304569  0.63045559 0.63048144
 0.63048157 0.63047842 0.63048112 0.63046495 0.63045823 0.63043342
 0.63041624 0.63040701 0.63041208 0.63040982 0.63040764 0.63041145
 0.63040736 0.6304034  0.63039948 0.63040311 0.63040482 0.63042878
 0.63044331 0.63044943 0.63044534 0.63044787 0.63044857 0.63045605
 0.63045936 0.6304603  0.63045962 0.63045303 0.63044969 0.63043875
 0.63042903 0.63042315 0.63042256 0.63042171 0.6304209  0.63042174
 0.63042056 0.63041914 0.63041786 0.63041885 0.63041965 0.63042687
 0.63043443 0.63043844 0.63043935 0.63043989 0.6304399  0.63044121
 0.63044222 0.63044274 0.63044314 0.63044187 0.63044064 0.63043719
 0.63043347 0.63043077 0.63042977 0.63042944 0.63042934 0.6304295
 0.63042954 0.63042926 0.63042877 0.63042925 0.63042927 0.63043059
 0.63043284 0.63043501 0.63043593 0.63043588 0.63043551 0.63043541
 0.63043539 0.63043543 0.63043583 0.63043585 0.63043599 0.63043515
 0.63043384 0.63043259 0.6304319  0.63043172 0.63043178 0.6304319 ]"
Code-Inside-Bot,bot,0.9976010637041717,0.008012820512832879,0.10591481821702034,0.8397435897435898,0,0,0,293,"[1, 12, 24, 168]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  1]","[ 1.32001615e-16  4.04624251e-16  4.04624251e-16  4.04624251e-16
  4.04624251e-16  4.04624251e-16  4.04624251e-16  4.04624251e-16
  4.04624251e-16 -8.40473524e-16  4.04624251e-16  2.91433544e-16
  4.04624251e-16  4.04624251e-16  4.04624251e-16  4.04624251e-16
  4.04624251e-16  4.04624251e-16  4.04624251e-16  4.04624251e-16
  4.04624251e-16  1.10000000e+01 -2.59422475e-15  1.00000000e+00
  2.64003229e-16  8.09248502e-16  8.09248502e-16  8.09248502e-16
  8.09248502e-16  8.09248502e-16  8.09248502e-16  8.09248502e-16
  8.09248502e-16 -1.68094705e-15  8.09248502e-16  5.82867088e-16
  8.09248502e-16  8.09248502e-16  8.09248502e-16  8.09248502e-16
  8.09248502e-16  8.09248502e-16  8.09248502e-16  8.09248502e-16
  8.09248502e-16  1.10000000e+01 -5.18844950e-15  1.00000000e+00
  3.96004844e-16  1.21387275e-15  1.21387275e-15  1.21387275e-15
  1.21387275e-15  1.21387275e-15  1.21387275e-15  1.21387275e-15
  1.21387275e-15 -2.52142057e-15  1.21387275e-15  8.74300632e-16
  1.21387275e-15  1.21387275e-15  1.21387275e-15  1.21387275e-15
  1.21387275e-15  1.21387275e-15  1.21387275e-15  1.21387275e-15
  1.21387275e-15  1.10000000e+01 -7.78267424e-15  1.00000000e+00
  5.28006458e-16  1.61849700e-15  1.61849700e-15  1.61849700e-15
  1.61849700e-15  1.61849700e-15  1.61849700e-15  1.61849700e-15
  1.61849700e-15 -3.36189410e-15  1.61849700e-15  1.16573418e-15
  1.61849700e-15  1.61849700e-15  1.61849700e-15  1.61849700e-15
  1.61849700e-15  1.61849700e-15  1.61849700e-15  1.61849700e-15
  1.61849700e-15  1.10000000e+01 -1.03768990e-14  1.00000000e+00
  6.60008073e-16  2.02312125e-15  2.02312125e-15  2.02312125e-15
  2.02312125e-15  2.02312125e-15  2.02312125e-15  2.02312125e-15
  2.02312125e-15 -4.20236762e-15  2.02312125e-15  1.45716772e-15
  2.02312125e-15  2.02312125e-15  2.02312125e-15  2.02312125e-15
  2.02312125e-15  2.02312125e-15  2.02312125e-15  2.02312125e-15
  2.02312125e-15  1.10000000e+01 -1.29711237e-14  1.00000000e+00
  7.92009687e-16  2.42774550e-15  2.42774550e-15  2.42774550e-15
  2.42774550e-15  2.42774550e-15  2.42774550e-15  2.42774550e-15
  2.42774550e-15 -5.04284114e-15  2.42774550e-15  1.74860126e-15
  2.42774550e-15  2.42774550e-15  2.42774550e-15  2.42774550e-15
  2.42774550e-15  2.42774550e-15  2.42774550e-15  2.42774550e-15
  2.42774550e-15  1.10000000e+01 -1.55653485e-14  1.00000000e+00
  9.24011302e-16  2.83236976e-15  2.83236976e-15  2.83236976e-15
  2.83236976e-15  2.83236976e-15  2.83236976e-15  2.83236976e-15
  2.83236976e-15 -5.88331467e-15  2.83236976e-15  2.04003481e-15
  2.83236976e-15  2.83236976e-15  2.83236976e-15  2.83236976e-15
  2.83236976e-15  2.83236976e-15  2.83236976e-15  2.83236976e-15
  2.83236976e-15  1.10000000e+01 -1.81595732e-14  1.00000000e+00
  1.05601292e-15  3.23699401e-15  3.23699401e-15  3.23699401e-15
  3.23699401e-15  3.23699401e-15  3.23699401e-15  3.23699401e-15
  3.23699401e-15 -6.72378819e-15  3.23699401e-15  2.33146835e-15
  3.23699401e-15  3.23699401e-15  3.23699401e-15  3.23699401e-15
  3.23699401e-15  3.23699401e-15  3.23699401e-15  3.23699401e-15
  3.23699401e-15  1.10000000e+01 -2.07537980e-14  1.00000000e+00
  1.18801453e-15  3.64161826e-15  3.64161826e-15  3.64161826e-15
  3.64161826e-15  3.64161826e-15  3.64161826e-15  3.64161826e-15
  3.64161826e-15 -7.56426172e-15  3.64161826e-15  2.62290190e-15
  3.64161826e-15  3.64161826e-15  3.64161826e-15  3.64161826e-15
  3.64161826e-15  3.64161826e-15  3.64161826e-15  3.64161826e-15
  3.64161826e-15  1.10000000e+01 -2.33480227e-14  1.00000000e+00
  1.32001615e-15  4.04624251e-15  4.04624251e-15  4.04624251e-15
  4.04624251e-15  4.04624251e-15  4.04624251e-15  4.04624251e-15
  4.04624251e-15 -8.40473524e-15  4.04624251e-15  2.91433544e-15
  4.04624251e-15  4.04624251e-15  4.04624251e-15  4.04624251e-15
  4.04624251e-15  4.04624251e-15  4.04624251e-15  4.04624251e-15
  4.04624251e-15  1.10000000e+01 -2.59422475e-14  1.00000000e+00
  1.45201776e-15  4.45086676e-15  4.45086676e-15  4.45086676e-15
  4.45086676e-15  4.45086676e-15  4.45086676e-15  4.45086676e-15
  4.45086676e-15 -9.24520877e-15  4.45086676e-15  3.20576898e-15
  4.45086676e-15  4.45086676e-15  4.45086676e-15  4.45086676e-15
  4.45086676e-15  4.45086676e-15  4.45086676e-15  4.45086676e-15
  4.45086676e-15  1.10000000e+01 -2.85364722e-14  1.00000000e+00
  1.58401937e-15  4.85549101e-15  4.85549101e-15  4.85549101e-15
  4.85549101e-15  4.85549101e-15  4.85549101e-15  4.85549101e-15
  4.85549101e-15 -1.00856823e-14  4.85549101e-15  3.49720253e-15
  4.85549101e-15  4.85549101e-15  4.85549101e-15  4.85549101e-15
  4.85549101e-15  4.85549101e-15  4.85549101e-15  4.85549101e-15
  4.85549101e-15  1.10000000e+01 -3.11306970e-14  1.00000000e+00
  1.71602099e-15  5.26011526e-15  5.26011526e-15  5.26011526e-15
  5.26011526e-15  5.26011526e-15  5.26011526e-15  5.26011526e-15
  5.26011526e-15 -1.09261558e-14  5.26011526e-15  3.78863607e-15
  5.26011526e-15  5.26011526e-15  5.26011526e-15  5.26011526e-15
  5.26011526e-15  5.26011526e-15  5.26011526e-15  5.26011526e-15
  5.26011526e-15  1.10000000e+01 -3.37249217e-14  1.00000000e+00
  1.84802260e-15  5.66473951e-15  5.66473951e-15  5.66473951e-15
  5.66473951e-15  5.66473951e-15  5.66473951e-15  5.66473951e-15
  5.66473951e-15 -1.17666293e-14  5.66473951e-15  4.08006962e-15
  5.66473951e-15  5.66473951e-15  5.66473951e-15  5.66473951e-15
  5.66473951e-15  5.66473951e-15  5.66473951e-15  5.66473951e-15
  5.66473951e-15  1.10000000e+01 -3.63191465e-14  1.00000000e+00
  1.98002422e-15  6.06936376e-15  6.06936376e-15  6.06936376e-15
  6.06936376e-15  6.06936376e-15  6.06936376e-15  6.06936376e-15
  6.06936376e-15 -1.26071029e-14  6.06936376e-15  4.37150316e-15
  6.06936376e-15  6.06936376e-15  6.06936376e-15  6.06936376e-15
  6.06936376e-15  6.06936376e-15  6.06936376e-15  6.06936376e-15
  6.06936376e-15  1.10000000e+01 -3.89133712e-14  1.00000000e+00
  2.11202583e-15  6.47398801e-15  6.47398801e-15  6.47398801e-15
  6.47398801e-15  6.47398801e-15  6.47398801e-15  6.47398801e-15
  6.47398801e-15 -1.34475764e-14  6.47398801e-15  4.66293670e-15
  6.47398801e-15  6.47398801e-15  6.47398801e-15  6.47398801e-15
  6.47398801e-15  6.47398801e-15  6.47398801e-15  6.47398801e-15
  6.47398801e-15  1.10000000e+01 -4.15075960e-14  1.00000000e+00
  2.24402745e-15  6.87861226e-15  6.87861226e-15  6.87861226e-15
  6.87861226e-15  6.87861226e-15  6.87861226e-15  6.87861226e-15
  6.87861226e-15 -1.42880499e-14  6.87861226e-15  4.95437025e-15
  6.87861226e-15  6.87861226e-15  6.87861226e-15  6.87861226e-15
  6.87861226e-15  6.87861226e-15  6.87861226e-15  6.87861226e-15
  6.87861226e-15  1.10000000e+01 -4.41018207e-14  1.00000000e+00
  2.37602906e-15  7.28323651e-15  7.28323651e-15  7.28323651e-15
  7.28323651e-15  7.28323651e-15  7.28323651e-15  7.28323651e-15
  7.28323651e-15 -1.51285234e-14  7.28323651e-15  5.24580379e-15
  7.28323651e-15  7.28323651e-15  7.28323651e-15  7.28323651e-15
  7.28323651e-15  7.28323651e-15  7.28323651e-15  7.28323651e-15
  7.28323651e-15  1.10000000e+01 -4.66960455e-14  1.00000000e+00
  2.50803068e-15  7.68786076e-15  7.68786076e-15  7.68786076e-15
  7.68786076e-15  7.68786076e-15  7.68786076e-15  7.68786076e-15
  7.68786076e-15 -1.59689970e-14  7.68786076e-15  5.53723734e-15
  7.68786076e-15  7.68786076e-15  7.68786076e-15  7.68786076e-15
  7.68786076e-15  7.68786076e-15  7.68786076e-15  7.68786076e-15
  7.68786076e-15  1.10000000e+01 -4.92902702e-14  1.00000000e+00
  2.64003229e-15  8.09248502e-15  8.09248502e-15  8.09248502e-15
  8.09248502e-15  8.09248502e-15  8.09248502e-15  8.09248502e-15
  8.09248502e-15 -1.68094705e-14  8.09248502e-15  5.82867088e-15
  8.09248502e-15  8.09248502e-15  8.09248502e-15  8.09248502e-15
  8.09248502e-15  8.09248502e-15  8.09248502e-15  8.09248502e-15
  8.09248502e-15  1.10000000e+01 -5.18844950e-14  1.00000000e+00
  2.77203390e-15  8.49710927e-15  8.49710927e-15  8.49710927e-15
  8.49710927e-15  8.49710927e-15  8.49710927e-15  8.49710927e-15
  8.49710927e-15 -1.76499440e-14  8.49710927e-15  6.12010442e-15
  8.49710927e-15  8.49710927e-15  8.49710927e-15  8.49710927e-15
  8.49710927e-15  8.49710927e-15  8.49710927e-15  8.49710927e-15
  8.49710927e-15  1.10000000e+01 -5.44787197e-14  1.00000000e+00
  2.90403552e-15  8.90173352e-15  8.90173352e-15  8.90173352e-15
  8.90173352e-15  8.90173352e-15  8.90173352e-15  8.90173352e-15
  8.90173352e-15 -1.84904175e-14  8.90173352e-15  6.41153797e-15
  8.90173352e-15  8.90173352e-15  8.90173352e-15  8.90173352e-15
  8.90173352e-15  8.90173352e-15  8.90173352e-15  8.90173352e-15
  8.90173352e-15  1.10000000e+01 -5.70729445e-14  1.00000000e+00
  3.03603713e-15  9.30635777e-15  9.30635777e-15  9.30635777e-15
  9.30635777e-15  9.30635777e-15  9.30635777e-15  9.30635777e-15
  9.30635777e-15 -1.93308911e-14  9.30635777e-15  6.70297151e-15
  9.30635777e-15  9.30635777e-15  9.30635777e-15  9.30635777e-15
  9.30635777e-15  9.30635777e-15  9.30635777e-15  9.30635777e-15
  9.30635777e-15  1.10000000e+01 -5.96671692e-14  1.00000000e+00
  3.16803875e-15  9.71098202e-15  9.71098202e-15  9.71098202e-15
  9.71098202e-15  9.71098202e-15  9.71098202e-15  9.71098202e-15
  9.71098202e-15 -2.01713646e-14  9.71098202e-15  6.99440506e-15
  9.71098202e-15  9.71098202e-15  9.71098202e-15  9.71098202e-15
  9.71098202e-15  9.71098202e-15  9.71098202e-15  9.71098202e-15
  9.71098202e-15  1.10000000e+01 -6.22613940e-14  1.00000000e+00
  3.30004036e-15  1.01156063e-14  1.01156063e-14  1.01156063e-14
  1.01156063e-14  1.01156063e-14  1.01156063e-14  1.01156063e-14
  1.01156063e-14 -2.10118381e-14  1.01156063e-14  7.28583860e-15
  1.01156063e-14  1.01156063e-14  1.01156063e-14  1.01156063e-14
  1.01156063e-14  1.01156063e-14  1.01156063e-14  1.01156063e-14
  1.01156063e-14  1.10000000e+01 -6.48556187e-14  1.00000000e+00
  3.43204198e-15  1.05202305e-14  1.05202305e-14  1.05202305e-14
  1.05202305e-14  1.05202305e-14  1.05202305e-14  1.05202305e-14
  1.05202305e-14 -2.18523116e-14  1.05202305e-14  7.57727214e-15
  1.05202305e-14  1.05202305e-14  1.05202305e-14  1.05202305e-14
  1.05202305e-14  1.05202305e-14  1.05202305e-14  1.05202305e-14
  1.05202305e-14  1.10000000e+01 -6.74498435e-14  1.00000000e+00]"
